"index","Name","leftX","topY","rightX","bottomY","pageNo","lineNumber","RightMargin","LeftMargin","TopMargin","BottomMargin","RightMarginRelative","LeftMarginRelative","TopMarginRelative","BottomMarginRelative","PositionOnLine","PageHeight","PageWidth","LineSize","HasDate","level","block_num","par_num","line_num","word_num","VerticalPositionRelative","HorizontalPositionRelative","linewhitespace","TextPatterns","fileName","filePath","fileRefNum","TOP_index","TOP_Name","TOP_leftX","TOP_topY","TOP_rightX","TOP_bottomY","TOP_RightMargin","TOP_LeftMargin","TOP_TopMargin","TOP_BottomMargin","TOP_RightMarginRelative","TOP_LeftMarginRelative","TOP_TopMarginRelative","TOP_BottomMarginRelative","TOP_PositionOnLine","TOP_PageHeight","TOP_PageWidth","TOP_LineSize","TOP_HasDate","TOP_VerticalPositionRelative","TOP_HorizontalPositionRelative","TOP_linewhitespace","BOTTOM_Name","BOTTOM_index","BOTTOM_leftX","BOTTOM_topY","BOTTOM_rightX","BOTTOM_bottomY","BOTTOM_RightMargin","BOTTOM_LeftMargin","BOTTOM_TopMargin","BOTTOM_BottomMargin","BOTTOM_RightMarginRelative","BOTTOM_LeftMarginRelative","BOTTOM_TopMarginRelative","BOTTOM_BottomMarginRelative","BOTTOM_PositionOnLine","BOTTOM_PageHeight","BOTTOM_PageWidth","BOTTOM_LineSize","BOTTOM_HasDate","BOTTOM_VerticalPositionRelative","BOTTOM_HorizontalPositionRelative","BOTTOM_linewhitespace","LEFT_Name","LEFT_index","LEFT_leftX","LEFT_topY","LEFT_rightX","LEFT_bottomY","LEFT_RightMargin","LEFT_LeftMargin","LEFT_TopMargin","LEFT_BottomMargin","LEFT_RightMarginRelative","LEFT_LeftMarginRelative","LEFT_TopMarginRelative","LEFT_BottomMarginRelative","LEFT_PositionOnLine","LEFT_PageHeight","LEFT_PageWidth","LEFT_LineSize","LEFT_HasDate","LEFT_VerticalPositionRelative","LEFT_HorizontalPositionRelative","LEFT_linewhitespace","RIGHT_Name","RIGHT_index","RIGHT_leftX","RIGHT_topY","RIGHT_rightX","RIGHT_bottomY","RIGHT_RightMargin","RIGHT_LeftMargin","RIGHT_TopMargin","RIGHT_BottomMargin","RIGHT_RightMarginRelative","RIGHT_LeftMarginRelative","RIGHT_TopMarginRelative","RIGHT_BottomMarginRelative","RIGHT_PositionOnLine","RIGHT_PageHeight","RIGHT_PageWidth","RIGHT_LineSize","RIGHT_HasDate","RIGHT_VerticalPositionRelative","RIGHT_HorizontalPositionRelative","RIGHT_linewhitespace"
131,"as",749.8421052631578,1524,778.4736842105262,1556,1,19,"0.3139","0.3024","0.4344","0.4436","0.0058","0.0058","0.0014","0.0031","0.2000","3508","2480",5,0,,,,,,"0.3125","0.5000","0.8701","xx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",125,"Unit",745.7272727272727,1484,801.6060606060606,1519,"0.3232","0.3007","0.4230","0.4330","0.0056","0.0056","0.0011","0.0137","0.1667","3508","2480",6,0,"0.0769","0.5000","0.8288","under",136,718.6521739130435,1567,786.2608695652174,1595,"0.3170","0.2898","0.4467","0.4547","0.0055","0.0055","0.0137","0.0029","0.2000","3508","2480",5,0,"0.8276","0.5000","0.7710","Quantity",130,621,1524,735.5263157894736,1556,"0.2966","0.2504","0.4344","0.4436","0.0462","","0.0014","0.0031","0.0000","3508","2480",5,0,"0.3125","","0.8701","per",132,792.7894736842104,1524,835.736842105263,1556,"0.3370","0.3197","0.4344","0.4436","0.0058","0.0231","0.0125","0.0031","0.4000","3508","2480",5,0,"0.8000","0.8000","0.8701"
132,"per",792.7894736842104,1524,835.736842105263,1556,1,19,"0.3370","0.3197","0.4344","0.4436","0.0058","0.0231","0.0125","0.0031","0.4000","3508","2480",5,0,,,,,,"0.8000","0.8000","0.8701","xxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",120,"Origin",758.6666666666666,1443,828,1480,"0.3339","0.3059","0.4113","0.4219","0.1298","0.0186","0.0011","0.0011","0.3333","3508","2480",6,0,"0.5000","0.1255","0.8089","Preferential/Free",137,799.7826086956521,1567,1029.6521739130435,1595,"0.4152","0.3225","0.4467","0.4547","0.0055","0.0055","0.0031","0.0029","0.4000","3508","2480",5,0,"0.5238","0.5000","0.7710","Quantity",130,621,1524,735.5263157894736,1556,"0.2966","0.2504","0.4344","0.4436","0.0462","","0.0014","0.0031","0.0000","3508","2480",5,0,"0.3125","","0.8701","SQC",133,850.0526315789474,1524,893,1556,"0.3601","0.3428","0.4344","0.4436","0.0859","0.0058","0.0014","0.0031","0.6000","3508","2480",5,0,"0.3125","0.0630","0.8701"
133,"SQC",850.0526315789474,1524,893,1556,1,19,"0.3601","0.3428","0.4344","0.4436","0.0859","0.0058","0.0014","0.0031","0.6000","3508","2480",5,0,,,,,,"0.3125","0.0630","0.8701","XXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",126,"Quantity",815.5757575757576,1484,927.3333333333334,1519,"0.3739","0.3289","0.4230","0.4330","0.0056","0.0056","0.0459","0.0014","0.3333","3508","2480",6,0,"0.9699","0.5000","0.8288","Preferential/Free",137,799.7826086956521,1567,1029.6521739130435,1595,"0.4152","0.3225","0.4467","0.4547","0.0055","0.0055","0.0031","0.0029","0.4000","3508","2480",5,0,"0.5238","0.5000","0.7710","per",132,792.7894736842104,1524,835.736842105263,1556,"0.3370","0.3197","0.4344","0.4436","0.0058","0.0231","0.0125","0.0031","0.4000","3508","2480",5,0,"0.8000","0.8000","0.8701","1.0000",134,1106,1522,1199,1557,"0.4835","0.4460","0.4339","0.4438","","0.0859","0.0131","0.0029","0.8000","3508","2480",5,0,"0.8214","","0.8701"
134,"1.0000",1106,1522,1199,1557,1,19,"0.4835","0.4460","0.4339","0.4438","","0.0859","0.0131","0.0029","0.8000","3508","2480",5,0,,,,,,"0.8214","","0.8701","0?0000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",123,"SUBURBAN",1150,1448,1286,1476,"0.5185","0.4637","0.4128","0.4208","","0.0069","0.1152","0.0259","0.8333","3508","2480",6,0,"0.8162","","0.8089","Agreement",139,1124.304347826087,1567,1246,1595,"0.5024","0.4533","0.4467","0.4547","","0.0055","0.0259","0.0029","0.8000","3508","2480",5,0,"0.9010","","0.7710","SQC",133,850.0526315789474,1524,893,1556,"0.3601","0.3428","0.4344","0.4436","0.0859","0.0058","0.0014","0.0031","0.6000","3508","2480",5,0,"0.3125","0.0630","0.8701",,,,,,,,,,,"",,,,,,,,,,,
135,"Export",624,1567,705.1304347826087,1595,1,20,"0.2843","0.2516","0.4467","0.4547","0.0055","","0.0031","0.0029","0.0000","3508","2480",5,0,,,,,,"0.5238","","0.7710","Xxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",130,"Quantity",621,1524,735.5263157894736,1556,"0.2966","0.2504","0.4344","0.4436","0.0462","","0.0014","0.0031","0.0000","3508","2480",5,0,"0.3125","","0.8701","NCPTI",140,623,1605,708,1633,"0.2855","0.2512","0.4575","0.4655","0.0069","","0.0029","0.0029","0.0000","3508","2480",7,0,"0.5000","","0.7190",,,,,,,,,,,,"",,,,,,,,,,,"under",136,718.6521739130435,1567,786.2608695652174,1595,"0.3170","0.2898","0.4467","0.4547","0.0055","0.0055","0.0137","0.0029","0.2000","3508","2480",5,0,"0.8276","0.5000","0.7710"
136,"under",718.6521739130435,1567,786.2608695652174,1595,1,20,"0.3170","0.2898","0.4467","0.4547","0.0055","0.0055","0.0137","0.0029","0.2000","3508","2480",5,0,,,,,,"0.8276","0.5000","0.7710","xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",125,"Unit",745.7272727272727,1484,801.6060606060606,1519,"0.3232","0.3007","0.4230","0.4330","0.0056","0.0056","0.0011","0.0137","0.1667","3508","2480",6,0,"0.0769","0.5000","0.8288","PREFERENTIAL",141,725,1605,929,1633,"0.3746","0.2923","0.4575","0.4655","0.0069","0.0069","0.0029","0.0029","0.1429","3508","2480",7,0,"0.5000","0.5000","0.7190","Export",135,624,1567,705.1304347826087,1595,"0.2843","0.2516","0.4467","0.4547","0.0055","","0.0031","0.0029","0.0000","3508","2480",5,0,"0.5238","","0.7710","Preferential/Free",137,799.7826086956521,1567,1029.6521739130435,1595,"0.4152","0.3225","0.4467","0.4547","0.0055","0.0055","0.0031","0.0029","0.4000","3508","2480",5,0,"0.5238","0.5000","0.7710"
137,"Preferential/Free",799.7826086956521,1567,1029.6521739130435,1595,1,20,"0.4152","0.3225","0.4467","0.4547","0.0055","0.0055","0.0031","0.0029","0.4000","3508","2480",5,0,,,,,,"0.5238","0.5000","0.7710","Xxxxxxxxxxxx?Xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",133,"SQC",850.0526315789474,1524,893,1556,"0.3601","0.3428","0.4344","0.4436","0.0859","0.0058","0.0014","0.0031","0.6000","3508","2480",5,0,"0.3125","0.0630","0.8701","PREFERENTIAL",141,725,1605,929,1633,"0.3746","0.2923","0.4575","0.4655","0.0069","0.0069","0.0029","0.0029","0.1429","3508","2480",7,0,"0.5000","0.5000","0.7190","under",136,718.6521739130435,1567,786.2608695652174,1595,"0.3170","0.2898","0.4467","0.4547","0.0055","0.0055","0.0137","0.0029","0.2000","3508","2480",5,0,"0.8276","0.5000","0.7710","Trade",138,1043.1739130434783,1567,1110.7826086956522,1595,"0.4479","0.4206","0.4467","0.4547","0.0055","0.0055","0.0137","0.0029","0.6000","3508","2480",5,0,"0.8276","0.5000","0.7710"
138,"Trade",1043.1739130434783,1567,1110.7826086956522,1595,1,20,"0.4479","0.4206","0.4467","0.4547","0.0055","0.0055","0.0137","0.0029","0.6000","3508","2480",5,0,,,,,,"0.8276","0.5000","0.7710","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",128,"(SQC)",1011.1515151515151,1484,1081,1519,"0.4359","0.4077","0.4230","0.4330","0.0531","0.0056","0.0023","0.0137","0.6667","3508","2480",6,0,"0.1429","0.0959","0.8288","BENEFIT",143,1048,1605,1167,1633,"0.4706","0.4226","0.4575","0.4655","0.0069","0.0069","0.0029","0.0590","0.4286","3508","2480",7,0,"0.0461","0.5000","0.7190","Preferential/Free",137,799.7826086956521,1567,1029.6521739130435,1595,"0.4152","0.3225","0.4467","0.4547","0.0055","0.0055","0.0031","0.0029","0.4000","3508","2480",5,0,"0.5238","0.5000","0.7710","Agreement",139,1124.304347826087,1567,1246,1595,"0.5024","0.4533","0.4467","0.4547","","0.0055","0.0259","0.0029","0.8000","3508","2480",5,0,"0.9010","","0.7710"
139,"Agreement",1124.304347826087,1567,1246,1595,1,20,"0.5024","0.4533","0.4467","0.4547","","0.0055","0.0259","0.0029","0.8000","3508","2480",5,0,,,,,,"0.9010","","0.7710","Xxxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",123,"SUBURBAN",1150,1448,1286,1476,"0.5185","0.4637","0.4128","0.4208","","0.0069","0.1152","0.0259","0.8333","3508","2480",6,0,"0.8162","","0.8089","NOT",144,1184,1605,1235,1633,"0.4980","0.4774","0.4575","0.4655","0.0069","0.0069","0.0029","0.0473","0.5714","3508","2480",7,0,"0.0568","0.5000","0.7190","Trade",138,1043.1739130434783,1567,1110.7826086956522,1595,"0.4479","0.4206","0.4467","0.4547","0.0055","0.0055","0.0137","0.0029","0.6000","3508","2480",5,0,"0.8276","0.5000","0.7710",,,,,,,,,,,"",,,,,,,,,,,
140,"NCPTI",623,1605,708,1633,1,21,"0.2855","0.2512","0.4575","0.4655","0.0069","","0.0029","0.0029","0.0000","3508","2480",7,0,,,,,,"0.5000","","0.7190","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",135,"Export",624,1567,705.1304347826087,1595,"0.2843","0.2516","0.4467","0.4547","0.0055","","0.0031","0.0029","0.0000","3508","2480",5,0,"0.5238","","0.7710","MPORTING",147,623,1643,775,1671,"0.3125","0.2512","0.4684","0.4763","0.0077","","0.0029","0.0037","0.0000","3508","2480",2,0,"0.4348","","0.8851",,,,,,,,,,,,"",,,,,,,,,,,"PREFERENTIAL",141,725,1605,929,1633,"0.3746","0.2923","0.4575","0.4655","0.0069","0.0069","0.0029","0.0029","0.1429","3508","2480",7,0,"0.5000","0.5000","0.7190"
141,"PREFERENTIAL",725,1605,929,1633,1,21,"0.3746","0.2923","0.4575","0.4655","0.0069","0.0069","0.0029","0.0029","0.1429","3508","2480",7,0,,,,,,"0.5000","0.5000","0.7190","XXXXXXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",137,"Preferential/Free",799.7826086956521,1567,1029.6521739130435,1595,"0.4152","0.3225","0.4467","0.4547","0.0055","0.0055","0.0031","0.0029","0.4000","3508","2480",5,0,"0.5238","0.5000","0.7710","COUNTRY",148,794,1643,927,1671,"0.3738","0.3202","0.4684","0.4763","","0.0077","0.0029","0.0148","0.5000","3508","2480",2,0,"0.1613","","0.8851","NCPTI",140,623,1605,708,1633,"0.2855","0.2512","0.4575","0.4655","0.0069","","0.0029","0.0029","0.0000","3508","2480",7,0,"0.5000","","0.7190","TRADE",142,946,1605,1031,1633,"0.4157","0.3815","0.4575","0.4655","0.0069","0.0069","0.0029","0.1254","0.2857","3508","2480",7,0,"0.0222","0.5000","0.7190"
142,"TRADE",946,1605,1031,1633,1,21,"0.4157","0.3815","0.4575","0.4655","0.0069","0.0069","0.0029","0.1254","0.2857","3508","2480",7,0,,,,,,"0.0222","0.5000","0.7190","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",137,"Preferential/Free",799.7826086956521,1567,1029.6521739130435,1595,"0.4152","0.3225","0.4467","0.4547","0.0055","0.0055","0.0031","0.0029","0.4000","3508","2480",5,0,"0.5238","0.5000","0.7710","Reference",194,921.7413793103447,2073,1071.560344827586,2111,"0.4321","0.3717","0.5909","0.6018","0.0067","0.0067","0.1254","0.0582","0.4667","3508","2480",15,0,"0.6832","0.5000","0.3153","PREFERENTIAL",141,725,1605,929,1633,"0.3746","0.2923","0.4575","0.4655","0.0069","0.0069","0.0029","0.0029","0.1429","3508","2480",7,0,"0.5000","0.5000","0.7190","BENEFIT",143,1048,1605,1167,1633,"0.4706","0.4226","0.4575","0.4655","0.0069","0.0069","0.0029","0.0590","0.4286","3508","2480",7,0,"0.0461","0.5000","0.7190"
143,"BENEFIT",1048,1605,1167,1633,1,21,"0.4706","0.4226","0.4575","0.4655","0.0069","0.0069","0.0029","0.0590","0.4286","3508","2480",7,0,,,,,,"0.0461","0.5000","0.7190","XXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",138,"Trade",1043.1739130434783,1567,1110.7826086956522,1595,"0.4479","0.4206","0.4467","0.4547","0.0055","0.0055","0.0137","0.0029","0.6000","3508","2480",5,0,"0.8276","0.5000","0.7710","Total",167,1086,1840,1156.2777777777778,1876,"0.4662","0.4379","0.5245","0.5348","0.0057","","0.0590","0.0562","0.0000","3508","2480",5,0,"0.5124","","0.8638","TRADE",142,946,1605,1031,1633,"0.4157","0.3815","0.4575","0.4655","0.0069","0.0069","0.0029","0.1254","0.2857","3508","2480",7,0,"0.0222","0.5000","0.7190","NOT",144,1184,1605,1235,1633,"0.4980","0.4774","0.4575","0.4655","0.0069","0.0069","0.0029","0.0473","0.5714","3508","2480",7,0,"0.0568","0.5000","0.7190"
144,"NOT",1184,1605,1235,1633,1,21,"0.4980","0.4774","0.4575","0.4655","0.0069","0.0069","0.0029","0.0473","0.5714","3508","2480",7,0,,,,,,"0.0568","0.5000","0.7190","XXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",139,"Agreement",1124.304347826087,1567,1246,1595,"0.5024","0.4533","0.4467","0.4547","","0.0055","0.0259","0.0029","0.8000","3508","2480",5,0,"0.9010","","0.7710","Net",161,1205.5,1799,1245.25,1834,"0.5021","0.4861","0.5128","0.5228","0.0053","0.0053","0.0473","0.0017","0.1429","3508","2480",7,0,"0.9651","0.5000","0.7989","BENEFIT",143,1048,1605,1167,1633,"0.4706","0.4226","0.4575","0.4655","0.0069","0.0069","0.0029","0.0590","0.4286","3508","2480",7,0,"0.0461","0.5000","0.7190","CLAIMED",145,1252,1605,1371,1633,"0.5528","0.5048","0.4575","0.4655","0.0069","0.0069",,"0.0473","0.7143","3508","2480",7,0,,"0.5000","0.7190"
145,"CLAIMED",1252,1605,1371,1633,1,21,"0.5528","0.5048","0.4575","0.4655","0.0069","0.0069",,"0.0473","0.7143","3508","2480",7,0,,,,,,,"0.5000","0.7190","XXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"weight",162,1258.5,1799,1338,1834,"0.5395","0.5075","0.5128","0.5228","0.2835","0.0053","0.0473","0.0017","0.2857","3508","2480",7,0,"0.9651","0.0185","0.7989","NOT",144,1184,1605,1235,1633,"0.4980","0.4774","0.4575","0.4655","0.0069","0.0069","0.0029","0.0473","0.5714","3508","2480",7,0,"0.0568","0.5000","0.7190","AT",146,1388,1605,1422,1633,"0.5734","0.5597","0.4575","0.4655","","0.0069",,"","0.8571","3508","2480",7,0,,"","0.7190"
146,"AT",1388,1605,1422,1633,1,21,"0.5734","0.5597","0.4575","0.4655","","0.0069",,"","0.8571","3508","2480",7,0,,,,,,,"","0.7190","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"CLAIMED",145,1252,1605,1371,1633,"0.5528","0.5048","0.4575","0.4655","0.0069","0.0069",,"0.0473","0.7143","3508","2480",7,0,,"0.5000","0.7190",,,,,,,,,,,"",,,,,,,,,,,
147,"MPORTING",623,1643,775,1671,1,22,"0.3125","0.2512","0.4684","0.4763","0.0077","","0.0029","0.0037","0.0000","3508","2480",2,0,,,,,,"0.4348","","0.8851","XXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",140,"NCPTI",623,1605,708,1633,"0.2855","0.2512","0.4575","0.4655","0.0069","","0.0029","0.0029","0.0000","3508","2480",7,0,"0.5000","","0.7190","Code",150,696.75,1684,757.35,1712,"0.3054","0.2809","0.4800","0.4880","0.0061","0.0061","0.0037","0.0023","0.2500","3508","2480",4,0,"0.6190","0.5000","0.8961",,,,,,,,,,,,"",,,,,,,,,,,"COUNTRY",148,794,1643,927,1671,"0.3738","0.3202","0.4684","0.4763","","0.0077","0.0029","0.0148","0.5000","3508","2480",2,0,"0.1613","","0.8851"
148,"COUNTRY",794,1643,927,1671,1,22,"0.3738","0.3202","0.4684","0.4763","","0.0077","0.0029","0.0148","0.5000","3508","2480",2,0,,,,,,"0.1613","","0.8851","XXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",141,"PREFERENTIAL",725,1605,929,1633,"0.3746","0.2923","0.4575","0.4655","0.0069","0.0069","0.0029","0.0029","0.1429","3508","2480",7,0,"0.5000","0.5000","0.7190","Sr.",157,884,1723,922.6666666666666,1753,"0.3720","0.3565","0.4912","0.4997","0.0052","0.0560","0.0148","0.0912","0.5714","3508","2480",7,0,"0.1398","0.9151","0.8765","MPORTING",147,623,1643,775,1671,"0.3125","0.2512","0.4684","0.4763","0.0077","","0.0029","0.0037","0.0000","3508","2480",2,0,"0.4348","","0.8851",,,,,,,,,,,"",,,,,,,,,,,
149,"H.S.",621,1684,681.6,1712,1,23,"0.2748","0.2504","0.4800","0.4880","0.0061","","0.0037","0.0023","0.0000","3508","2480",4,0,,,,,,"0.6190","","0.8961","X?X?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",147,"MPORTING",623,1643,775,1671,"0.3125","0.2512","0.4684","0.4763","0.0077","","0.0029","0.0037","0.0000","3508","2480",2,0,"0.4348","","0.8851","Package",153,619,1720,745,1756,"0.3004","0.2496","0.4903","0.5006","0.0560","","0.0023","0.0456","0.0000","3508","2480",7,0,"0.0476","","0.8765",,,,,,,,,,,,"",,,,,,,,,,,"Code",150,696.75,1684,757.35,1712,"0.3054","0.2809","0.4800","0.4880","0.0061","0.0061","0.0037","0.0023","0.2500","3508","2480",4,0,"0.6190","0.5000","0.8961"
150,"Code",696.75,1684,757.35,1712,1,23,"0.3054","0.2809","0.4800","0.4880","0.0061","0.0061","0.0037","0.0023","0.2500","3508","2480",4,0,,,,,,"0.6190","0.5000","0.8961","Xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",147,"MPORTING",623,1643,775,1671,"0.3125","0.2512","0.4684","0.4763","0.0077","","0.0029","0.0037","0.0000","3508","2480",2,0,"0.4348","","0.8851","Package",153,619,1720,745,1756,"0.3004","0.2496","0.4903","0.5006","0.0560","","0.0023","0.0456","0.0000","3508","2480",7,0,"0.0476","","0.8765","H.S.",149,621,1684,681.6,1712,"0.2748","0.2504","0.4800","0.4880","0.0061","","0.0037","0.0023","0.0000","3508","2480",4,0,"0.6190","","0.8961","-",151,772.5,1684,787.65,1712,"0.3176","0.3115","0.4800","0.4880","0.0061","0.0061","0.0145","0.0582","0.5000","3508","2480",4,0,"0.2000","0.5000","0.8961"
151,"-",772.5,1684,787.65,1712,1,23,"0.3176","0.3115","0.4800","0.4880","0.0061","0.0061","0.0145","0.0582","0.5000","3508","2480",4,0,,,,,,"0.2000","0.5000","0.8961","?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",141,"PREFERENTIAL",725,1605,929,1633,"0.3746","0.2923","0.4575","0.4655","0.0069","0.0069","0.0029","0.0029","0.1429","3508","2480",7,0,"0.5000","0.5000","0.7190","ONLY",178,735.0540540540541,1916,805,1949,"0.3246","0.2964","0.5462","0.5556","0.5714","0.0071","0.0698","0.0026","0.7500","3508","2480",8,0,"0.9646","0.0122","0.7375","Code",150,696.75,1684,757.35,1712,"0.3054","0.2809","0.4800","0.4880","0.0061","0.0061","0.0037","0.0023","0.2500","3508","2480",4,0,"0.6190","0.5000","0.8961","90318000",152,802.8,1684,924,1712,"0.3726","0.3237","0.4800","0.4880","","0.0489","0.0037","0.0031","0.7500","3508","2480",4,0,"0.5417","","0.8961"
152,"90318000",802.8,1684,924,1712,1,23,"0.3726","0.3237","0.4800","0.4880","","0.0489","0.0037","0.0031","0.7500","3508","2480",4,0,,,,,,"0.5417","","0.8961","00000000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_2.png","File2f1efc2585a95804951b27e898583c0e",148,"COUNTRY",794,1643,927,1671,"0.3738","0.3202","0.4684","0.4763","","0.0077","0.0029","0.0148","0.5000","3508","2480",2,0,"0.1613","","0.8851","Sr.",157,884,1723,922.6666666666666,1753,"0.3720","0.3565","0.4912","0.4997","0.0052","0.0560","0.0148","0.0912","0.5714","3508","2480",7,0,"0.1398","0.9151","0.8765","H.S.",149,621,1684,681.6,1712,"0.2748","0.2504","0.4800","0.4880","0.0061","","0.0037","0.0023","0.0000","3508","2480",4,0,"0.6190","","0.8961",,,,,,,,,,,"",,,,,,,,,,,
