"index","Name","leftX","topY","rightX","bottomY","pageNo","lineNumber","RightMargin","LeftMargin","TopMargin","BottomMargin","RightMarginRelative","LeftMarginRelative","TopMarginRelative","BottomMarginRelative","PositionOnLine","PageHeight","PageWidth","LineSize","HasDate","level","block_num","par_num","line_num","word_num","VerticalPositionRelative","HorizontalPositionRelative","linewhitespace","TextPatterns","fileName","filePath","fileRefNum","TOP_index","TOP_Name","TOP_leftX","TOP_topY","TOP_rightX","TOP_bottomY","TOP_RightMargin","TOP_LeftMargin","TOP_TopMargin","TOP_BottomMargin","TOP_RightMarginRelative","TOP_LeftMarginRelative","TOP_TopMarginRelative","TOP_BottomMarginRelative","TOP_PositionOnLine","TOP_PageHeight","TOP_PageWidth","TOP_LineSize","TOP_HasDate","TOP_VerticalPositionRelative","TOP_HorizontalPositionRelative","TOP_linewhitespace","BOTTOM_Name","BOTTOM_index","BOTTOM_leftX","BOTTOM_topY","BOTTOM_rightX","BOTTOM_bottomY","BOTTOM_RightMargin","BOTTOM_LeftMargin","BOTTOM_TopMargin","BOTTOM_BottomMargin","BOTTOM_RightMarginRelative","BOTTOM_LeftMarginRelative","BOTTOM_TopMarginRelative","BOTTOM_BottomMarginRelative","BOTTOM_PositionOnLine","BOTTOM_PageHeight","BOTTOM_PageWidth","BOTTOM_LineSize","BOTTOM_HasDate","BOTTOM_VerticalPositionRelative","BOTTOM_HorizontalPositionRelative","BOTTOM_linewhitespace","LEFT_Name","LEFT_index","LEFT_leftX","LEFT_topY","LEFT_rightX","LEFT_bottomY","LEFT_RightMargin","LEFT_LeftMargin","LEFT_TopMargin","LEFT_BottomMargin","LEFT_RightMarginRelative","LEFT_LeftMarginRelative","LEFT_TopMarginRelative","LEFT_BottomMarginRelative","LEFT_PositionOnLine","LEFT_PageHeight","LEFT_PageWidth","LEFT_LineSize","LEFT_HasDate","LEFT_VerticalPositionRelative","LEFT_HorizontalPositionRelative","LEFT_linewhitespace","RIGHT_Name","RIGHT_index","RIGHT_leftX","RIGHT_topY","RIGHT_rightX","RIGHT_bottomY","RIGHT_RightMargin","RIGHT_LeftMargin","RIGHT_TopMargin","RIGHT_BottomMargin","RIGHT_RightMarginRelative","RIGHT_LeftMarginRelative","RIGHT_TopMarginRelative","RIGHT_BottomMarginRelative","RIGHT_PositionOnLine","RIGHT_PageHeight","RIGHT_PageWidth","RIGHT_LineSize","RIGHT_HasDate","RIGHT_VerticalPositionRelative","RIGHT_HorizontalPositionRelative","RIGHT_linewhitespace"
49,"27AAACG1395D1ZU",1209.2727272727273,777,1467,805,2,8,"0.5915","0.4876","0.2215","0.2295","","0.0139","0.0257","0.0254","0.5000","3508","2480",2,0,,,,,,"0.5028","","0.8614","00XXXXX0000X0XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",39,"WEST",1243.769230769231,659,1313,687,"0.5294","0.5015","0.1879","0.1958","","0.0070","0.0143","0.0590","0.6667","3508","2480",3,0,"0.1946","","0.7743","SENSY",54,1359.9285714285716,894,1435.4642857142858,926,"0.5788","0.5484","0.2548","0.2640","0.0061","0.0183","0.0812","0.0137","0.4000","3508","2480",10,0,"0.8559","0.7500","0.6514","GSTNo",48,1089,777,1174.9090909090908,805,"0.4738","0.4391","0.2215","0.2295","0.0139","","0.0023","0.0254","0.0000","3508","2480",2,0,"0.0825","","0.8614",,,,,,,,,,,"",,,,,,,,,,,
50,"Consignee",161,894,296.8181818181818,926,2,9,"0.1197","0.0649","0.2548","0.2640","0.0183","","0.0368","0.0245","0.0000","3508","2480",10,0,,,,,,"0.6000","","0.6514","Xxxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",44,"CIN",161,736,209.4,765,"0.0844","0.0649","0.2098","0.2181","0.3527","","0.0023","0.0368","0.0000","3508","2480",4,0,"0.0584","","0.7970","CHARLEROI",81,161,1012,323.52941176470586,1044,"0.1305","0.0649","0.2885","0.2976","0.0073","","0.0245","0.0353","0.0000","3508","2480",8,0,"0.4095","","0.6643",,,,,,,,,,,,"",,,,,,,,,,,"SENSY",51,342.090909090909,894,417.54545454545445,926,"0.1684","0.1379","0.2548","0.2640","0.0061","0.0183","0.0590","0.0245","0.1000","3508","2480",10,0,"0.7065","0.7500","0.6514"
51,"SENSY",342.090909090909,894,417.54545454545445,926,2,9,"0.1684","0.1379","0.2548","0.2640","0.0061","0.0183","0.0590","0.0245","0.1000","3508","2480",10,0,,,,,,"0.7065","0.7500","0.6514","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",37,"MUMBAI,MAHARASHTRA",161,659,513,687,"0.2069","0.0649","0.1879","0.1958","0.2319","","0.0031","0.0140","0.0000","3508","2480",3,0,"0.1833","","0.7743","BELGIUM",82,341.5882352941176,1012,468,1044,"0.1887","0.1377","0.2885","0.2976","0.2500","0.0073","0.0017","0.1029","0.1250","3508","2480",8,0,"0.0163","0.0283","0.6643","Consignee",50,161,894,296.8181818181818,926,"0.1197","0.0649","0.2548","0.2640","0.0183","","0.0368","0.0245","0.0000","3508","2480",10,0,"0.6000","","0.6514","S.A.",52,432.6363636363636,894,493,926,"0.1988","0.1745","0.2548","0.2640","0.2399","0.0061","0.0590","0.0017","0.2000","3508","2480",10,0,"0.9718","0.0247","0.6514"
52,"S.A.",432.6363636363636,894,493,926,2,9,"0.1988","0.1745","0.2548","0.2640","0.2399","0.0061","0.0590","0.0017","0.2000","3508","2480",10,0,,,,,,"0.9718","0.0247","0.6514","X?X?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",37,"MUMBAI,MAHARASHTRA",161,659,513,687,"0.2069","0.0649","0.1879","0.1958","0.2319","","0.0031","0.0140","0.0000","3508","2480",3,0,"0.1833","","0.7743","ALLEE",65,386.5,932,467.75,964,"0.1886","0.1558","0.2657","0.2748","0.0066","0.0197","0.0698","0.0017","0.2857","3508","2480",14,0,"0.9761","0.7500","0.5389","SENSY",51,342.090909090909,894,417.54545454545445,926,"0.1684","0.1379","0.2548","0.2640","0.0061","0.0183","0.0590","0.0245","0.1000","3508","2480",10,0,"0.7065","0.7500","0.6514","Buyer/Applicant",53,1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2399","0.0254","0.0020","0.3000","3508","2480",10,0,"0.9271","0.9292","0.6514"
53,"Buyer/Applicant",1088,894,1314.607142857143,926,2,9,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2399","0.0254","0.0020","0.3000","3508","2480",10,0,,,,,,"0.9271","0.9292","0.6514","Xxxxx?Xxxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",48,"GSTNo",1089,777,1174.9090909090908,805,"0.4738","0.4391","0.2215","0.2295","0.0139","","0.0023","0.0254","0.0000","3508","2480",2,0,"0.0825","","0.8614","JUMET",69,1185.5,933,1266.75,961,"0.5108","0.4780","0.2660","0.2739","0.0590","0.3418","0.0020","0.0037","0.5714","3508","2480",14,0,"0.3500","0.8529","0.5389","S.A.",52,432.6363636363636,894,493,926,"0.1988","0.1745","0.2548","0.2640","0.2399","0.0061","0.0590","0.0017","0.2000","3508","2480",10,0,"0.9718","0.0247","0.6514","SENSY",54,1359.9285714285716,894,1435.4642857142858,926,"0.5788","0.5484","0.2548","0.2640","0.0061","0.0183","0.0812","0.0137","0.4000","3508","2480",10,0,"0.8559","0.7500","0.6514"
54,"SENSY",1359.9285714285716,894,1435.4642857142858,926,2,9,"0.5788","0.5484","0.2548","0.2640","0.0061","0.0183","0.0812","0.0137","0.4000","3508","2480",10,0,,,,,,"0.8559","0.7500","0.6514","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",27,"PLANT",1346.8846153846152,580,1432.8461538461538,609,"0.5778","0.5431","0.1653","0.1736","0.0208","0.0069","0.0020","0.0812","0.7000","3508","2480",10,0,"0.0240","0.2500","0.7128","(BELGIUM)",80,1315.0434782608695,974,1461,1006,"0.5891","0.5303","0.2777","0.2868","","0.0065","0.0037","0.0017","0.8333","3508","2480",6,0,"0.6842","","0.7254","Buyer/Applicant",53,1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2399","0.0254","0.0020","0.3000","3508","2480",10,0,"0.9271","0.9292","0.6514","S.A.",55,1450.5714285714287,894,1511,926,"0.6093","0.5849","0.2548","0.2640","0.2205","0.0061","0.0915","0.0020","0.5000","3508","2480",10,0,"0.9787","0.0269","0.6514"
55,"S.A.",1450.5714285714287,894,1511,926,2,9,"0.6093","0.5849","0.2548","0.2640","0.2205","0.0061","0.0915","0.0020","0.5000","3508","2480",10,0,,,,,,"0.9787","0.0269","0.6514","X?X?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",16,"Consigner(Despatching",1237.7209302325582,538,1529.2790697674418,573,"0.6166","0.4991","0.1534","0.1633","0.0056","0.3898",,"0.0020","0.6000","3508","2480",5,0,,"0.9858","0.7309","CENTRALE",72,1413,933,1543,961,"0.6222","0.5698","0.2660","0.2739","0.1101","0.0066","0.0020","0.0926","0.7857","3508","2480",14,0,"0.0211","0.0562","0.5389","SENSY",54,1359.9285714285716,894,1435.4642857142858,926,"0.5788","0.5484","0.2548","0.2640","0.0061","0.0183","0.0812","0.0137","0.4000","3508","2480",10,0,"0.8559","0.7500","0.6514","Date",60,2057.818181818182,894,2112,922,"0.8516","0.8298","0.2548","0.2628","","0.7101",,"0.0259","0.9000","3508","2480",10,0,,"","0.6514"
56,"Tax",1814,894,1854.6363636363637,922,2,9,"0.7478","0.7315","0.2548","0.2628","0.0055","0.1222",,"0.0259","0.6000","3508","2480",10,0,,,,,,,"0.9572","0.6514","Xxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"Buyer's",85,1815,1013,1908.8,1046,"0.7697","0.7319","0.2888","0.2982","0.0054","0.1694",,"","0.5000","3508","2480",8,0,,"0.9691","0.6643","S.A.",55,1450.5714285714287,894,1511,926,"0.6093","0.5849","0.2548","0.2640","0.2205","0.0061","0.0915","0.0020","0.5000","3508","2480",10,0,"0.9787","0.0269","0.6514","Invoice",57,1868.1818181818182,894,1963,922,"0.7915","0.7533","0.2548","0.2628","0.0382","0.6336",,"","0.7000","3508","2480",10,0,,"0.9431","0.6514"
57,"Invoice",1868.1818181818182,894,1963,922,2,9,"0.7915","0.7533","0.2548","0.2628","0.0382","0.6336",,"","0.7000","3508","2480",10,0,,,,,,,"0.9431","0.6514","Xxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"Consignee",50,161,894,296.8181818181818,926,"0.1197","0.0649","0.2548","0.2640","0.0183","","0.0368","0.0245","0.0000","3508","2480",10,0,"0.6000","","0.6514","Date",60,2057.818181818182,894,2112,922,"0.8516","0.8298","0.2548","0.2628","","0.7101",,"0.0259","0.9000","3508","2480",10,0,,"","0.6514"
58,"No.",1976.5454545454545,894,2017.1818181818182,922,2,9,"0.8134","0.7970","0.2548","0.2628","0.0164","0.0055",,"0.1040","0.8000","3508","2480",10,0,,,,,,,"0.2500","0.6514","Xx?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"Unit",102,1952,1287,2007.111111111111,1321,"0.8093","0.7871","0.3669","0.3766","0.0056","0.0609","0.0687","","0.7692","3508","2480",13,0,"","0.9164","0.6117","Invoice",57,1868.1818181818182,894,1963,922,"0.7915","0.7533","0.2548","0.2628","0.0382","0.6336",,"","0.7000","3508","2480",10,0,,"0.9431","0.6514","Date",60,2057.818181818182,894,2112,922,"0.8516","0.8298","0.2548","0.2628","","0.7101",,"0.0259","0.9000","3508","2480",10,0,,"","0.6514"
60,"Date",2057.818181818182,894,2112,922,2,9,"0.8516","0.8298","0.2548","0.2628","","0.7101",,"0.0259","0.9000","3508","2480",10,0,,,,,,,"","0.6514","Xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"Date",89,2083,1013,2136.6,1046,"0.8615","0.8399","0.2888","0.2982","","0.7095","0.0259","","0.8750","3508","2480",8,0,"","","0.6643","Consignee",50,161,894,296.8181818181818,926,"0.1197","0.0649","0.2548","0.2640","0.0183","","0.0368","0.0245","0.0000","3508","2480",10,0,"0.6000","","0.6514",,,,,,,,,,,"",,,,,,,,,,,
61,"ZI",159,932,191.5,964,2,10,"0.0772","0.0641","0.2657","0.2748","0.4925","","0.0017","0.0137","0.0000","3508","2480",14,0,,,,,,"0.1111","","0.5389","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",50,"Consignee",161,894,296.8181818181818,926,"0.1197","0.0649","0.2548","0.2640","0.0183","","0.0368","0.0245","0.0000","3508","2480",10,0,"0.6000","","0.6514","CHARLEROI",81,161,1012,323.52941176470586,1044,"0.1305","0.0649","0.2885","0.2976","0.0073","","0.0245","0.0353","0.0000","3508","2480",8,0,"0.4095","","0.6643",,,,,,,,,,,,"",,,,,,,,,,,"CENTRALE",72,1413,933,1543,961,"0.6222","0.5698","0.2660","0.2739","0.1101","0.0066","0.0020","0.0926","0.7857","3508","2480",14,0,"0.0211","0.0562","0.5389"
62,"DE",207.75,932,240.25,964,2,10,"0.0969","0.0838","0.2657","0.2748","0.0066","0.0066","0.0017","0.0137","0.0714","3508","2480",14,0,,,,,,"0.1111","0.5000","0.5389","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",50,"Consignee",161,894,296.8181818181818,926,"0.1197","0.0649","0.2548","0.2640","0.0183","","0.0368","0.0245","0.0000","3508","2480",10,0,"0.6000","","0.6514","CHARLEROI",81,161,1012,323.52941176470586,1044,"0.1305","0.0649","0.2885","0.2976","0.0073","","0.0245","0.0353","0.0000","3508","2480",8,0,"0.4095","","0.6643","ZI",61,159,932,191.5,964,"0.0772","0.0641","0.2657","0.2748","0.4925","","0.0017","0.0137","0.0000","3508","2480",14,0,"0.1111","","0.5389","JUMET",63,256.5,932,337.75,964,"0.1362","0.1034","0.2657","0.2748","0.4336","0.0066","0.0698","0.0017","0.1429","3508","2480",14,0,"0.9761","0.0149","0.5389"
63,"JUMET",256.5,932,337.75,964,2,10,"0.1362","0.1034","0.2657","0.2748","0.4336","0.0066","0.0698","0.0017","0.1429","3508","2480",14,0,,,,,,"0.9761","0.0149","0.5389","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",37,"MUMBAI,MAHARASHTRA",161,659,513,687,"0.2069","0.0649","0.1879","0.1958","0.2319","","0.0031","0.0140","0.0000","3508","2480",3,0,"0.1833","","0.7743","JUMET",76,288.73913043478257,970,369.8260869565217,1006,"0.1491","0.1164","0.2765","0.2868","0.0065","0.0065","0.0017","0.0462","0.1667","3508","2480",6,0,"0.0357","0.5000","0.7254","DE",62,207.75,932,240.25,964,"0.0969","0.0838","0.2657","0.2748","0.0066","0.0066","0.0017","0.0137","0.0714","3508","2480",14,0,"0.1111","0.5000","0.5389","CENTRALE",72,1413,933,1543,961,"0.6222","0.5698","0.2660","0.2739","0.1101","0.0066","0.0020","0.0926","0.7857","3508","2480",14,0,"0.0211","0.0562","0.5389"
64,"-",354,932,370.25,964,2,10,"0.1493","0.1427","0.2657","0.2748","0.0066","0.0066","0.0017","0.0017","0.2143","3508","2480",14,0,,,,,,"0.5000","0.5000","0.5389","?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",51,"SENSY",342.090909090909,894,417.54545454545445,926,"0.1684","0.1379","0.2548","0.2640","0.0061","0.0183","0.0590","0.0245","0.1000","3508","2480",10,0,"0.7065","0.7500","0.6514","JUMET",76,288.73913043478257,970,369.8260869565217,1006,"0.1491","0.1164","0.2765","0.2868","0.0065","0.0065","0.0017","0.0462","0.1667","3508","2480",6,0,"0.0357","0.5000","0.7254","JUMET",63,256.5,932,337.75,964,"0.1362","0.1034","0.2657","0.2748","0.4336","0.0066","0.0698","0.0017","0.1429","3508","2480",14,0,"0.9761","0.0149","0.5389","ALLEE",65,386.5,932,467.75,964,"0.1886","0.1558","0.2657","0.2748","0.0066","0.0197","0.0698","0.0017","0.2857","3508","2480",14,0,"0.9761","0.7500","0.5389"
65,"ALLEE",386.5,932,467.75,964,2,10,"0.1886","0.1558","0.2657","0.2748","0.0066","0.0197","0.0698","0.0017","0.2857","3508","2480",14,0,,,,,,"0.9761","0.7500","0.5389","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",37,"MUMBAI,MAHARASHTRA",161,659,513,687,"0.2069","0.0649","0.1879","0.1958","0.2319","","0.0031","0.0140","0.0000","3508","2480",3,0,"0.1833","","0.7743","(BELGIUM)",77,386.0434782608696,970,532,1006,"0.2145","0.1557","0.2765","0.2868","0.3157","0.0065","0.0017","0.0017","0.3333","3508","2480",6,0,"0.5000","0.0203","0.7254","JUMET",63,256.5,932,337.75,964,"0.1362","0.1034","0.2657","0.2748","0.4336","0.0066","0.0698","0.0017","0.1429","3508","2480",14,0,"0.9761","0.0149","0.5389","CENTRALE",66,484,932,614,964,"0.2476","0.1952","0.2657","0.2748","0.3222","0.0066","0.0810","","0.3571","3508","2480",14,0,"","0.0199","0.5389"
66,"CENTRALE",484,932,614,964,2,10,"0.2476","0.1952","0.2657","0.2748","0.3222","0.0066","0.0810","","0.3571","3508","2480",14,0,,,,,,"","0.0199","0.5389","XXXXXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",33,"MARG",510.090909090909,620,579.9090909090908,648,"0.2338","0.2057","0.1767","0.1847","0.0070","0.0352","0.0031","0.0810","0.4286","3508","2480",7,0,"0.0373","0.8333","0.7537",,,,,,,,,,,,,,"",,,,,,,,,"ALLEE",65,386.5,932,467.75,964,"0.1886","0.1558","0.2657","0.2748","0.0066","0.0197","0.0698","0.0017","0.2857","3508","2480",14,0,"0.9761","0.7500","0.5389","CENTRALE",72,1413,933,1543,961,"0.6222","0.5698","0.2660","0.2739","0.1101","0.0066","0.0020","0.0926","0.7857","3508","2480",14,0,"0.0211","0.0562","0.5389"
67,"ZI",1088,933,1120.5,961,2,10,"0.4518","0.4387","0.2660","0.2739","0.1179","0.1911","0.0020","0.0145","0.4286","3508","2480",14,0,,,,,,"0.1207","0.6184","0.5389","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",53,"Buyer/Applicant",1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2399","0.0254","0.0020","0.3000","3508","2480",10,0,"0.9271","0.9292","0.6514","CHARLEROI",83,1088,1012,1250.5294117647059,1044,"0.5042","0.4387","0.2885","0.2976","0.0073","0.2500","0.0245","","0.2500","3508","2480",8,0,"","0.9717","0.6643","CENTRALE",66,484,932,614,964,"0.2476","0.1952","0.2657","0.2748","0.3222","0.0066","0.0810","","0.3571","3508","2480",14,0,"","0.0199","0.5389","CENTRALE",72,1413,933,1543,961,"0.6222","0.5698","0.2660","0.2739","0.1101","0.0066","0.0020","0.0926","0.7857","3508","2480",14,0,"0.0211","0.0562","0.5389"
68,"DE",1136.75,933,1169.25,961,2,10,"0.4715","0.4584","0.2660","0.2739","0.0066","0.3222","0.0020","0.0145","0.5000","3508","2480",14,0,,,,,,"0.1207","0.9801","0.5389","XX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",53,"Buyer/Applicant",1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2399","0.0254","0.0020","0.3000","3508","2480",10,0,"0.9271","0.9292","0.6514","CHARLEROI",83,1088,1012,1250.5294117647059,1044,"0.5042","0.4387","0.2885","0.2976","0.0073","0.2500","0.0245","","0.2500","3508","2480",8,0,"","0.9717","0.6643","JUMET",63,256.5,932,337.75,964,"0.1362","0.1034","0.2657","0.2748","0.4336","0.0066","0.0698","0.0017","0.1429","3508","2480",14,0,"0.9761","0.0149","0.5389","JUMET",69,1185.5,933,1266.75,961,"0.5108","0.4780","0.2660","0.2739","0.0590","0.3418","0.0020","0.0037","0.5714","3508","2480",14,0,"0.3500","0.8529","0.5389"
69,"JUMET",1185.5,933,1266.75,961,2,10,"0.5108","0.4780","0.2660","0.2739","0.0590","0.3418","0.0020","0.0037","0.5714","3508","2480",14,0,,,,,,"0.3500","0.8529","0.5389","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",53,"Buyer/Applicant",1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2399","0.0254","0.0020","0.3000","3508","2480",10,0,"0.9271","0.9292","0.6514","JUMET",79,1217.7391304347825,974,1298.8260869565215,1006,"0.5237","0.4910","0.2777","0.2868","0.0065","0.3419","0.0037","","0.6667","3508","2480",6,0,"","0.9812","0.7254","JUMET",63,256.5,932,337.75,964,"0.1362","0.1034","0.2657","0.2748","0.4336","0.0066","0.0698","0.0017","0.1429","3508","2480",14,0,"0.9761","0.0149","0.5389","CENTRALE",72,1413,933,1543,961,"0.6222","0.5698","0.2660","0.2739","0.1101","0.0066","0.0020","0.0926","0.7857","3508","2480",14,0,"0.0211","0.0562","0.5389"
70,"-",1283,933,1299.25,961,2,10,"0.5239","0.5173","0.2660","0.2739","0.0066","0.0066","0.0020","0.0037","0.6429","3508","2480",14,0,,,,,,"0.3500","0.5000","0.5389","?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",53,"Buyer/Applicant",1088,894,1314.607142857143,926,"0.5301","0.4387","0.2548","0.2640","0.0183","0.2399","0.0254","0.0020","0.3000","3508","2480",10,0,"0.9271","0.9292","0.6514","JUMET",79,1217.7391304347825,974,1298.8260869565215,1006,"0.5237","0.4910","0.2777","0.2868","0.0065","0.3419","0.0037","","0.6667","3508","2480",6,0,"","0.9812","0.7254","JUMET",69,1185.5,933,1266.75,961,"0.5108","0.4780","0.2660","0.2739","0.0590","0.3418","0.0020","0.0037","0.5714","3508","2480",14,0,"0.3500","0.8529","0.5389","ALLEE",71,1315.5,933,1396.75,961,"0.5632","0.5304","0.2660","0.2739","0.0066","0.3943","0.0924","0.0037","0.7143","3508","2480",14,0,"0.9614","0.9837","0.5389"
71,"ALLEE",1315.5,933,1396.75,961,2,10,"0.5632","0.5304","0.2660","0.2739","0.0066","0.3943","0.0924","0.0037","0.7143","3508","2480",14,0,,,,,,"0.9614","0.9837","0.5389","XXXXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_3.png","File2f1efc2585a95804951b27e898583c0e",27,"PLANT",1346.8846153846152,580,1432.8461538461538,609,"0.5778","0.5431","0.1653","0.1736","0.0208","0.0069","0.0020","0.0812","0.7000","3508","2480",10,0,"0.0240","0.2500","0.7128","(BELGIUM)",80,1315.0434782608695,974,1461,1006,"0.5891","0.5303","0.2777","0.2868","","0.0065","0.0037","0.0017","0.8333","3508","2480",6,0,"0.6842","","0.7254","JUMET",63,256.5,932,337.75,964,"0.1362","0.1034","0.2657","0.2748","0.4336","0.0066","0.0698","0.0017","0.1429","3508","2480",14,0,"0.9761","0.0149","0.5389","CENTRALE",72,1413,933,1543,961,"0.6222","0.5698","0.2660","0.2739","0.1101","0.0066","0.0020","0.0926","0.7857","3508","2480",14,0,"0.0211","0.0562","0.5389"
